	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
287	50	1509292706	16	8	143	80	133	74	37899842
288	47	1516812374	15	8	162	96	149	79	37899842
289	62	1530517190	15	10	188	87	228	133	37899842
290	99	1529387982	15	7	201	130	157	90	37899842
291	3	1516773678	15	8	46	23	51	25	37899842
292	56	1529488326	14	7	118	65	116	74	37899842
293	36	1534401071	14	6	178	114	203	93	37899842
294	19	1503417532	14	3	87	46	150	87	37899842
295	92	1530871522	13	5	36	22	29	17	37899842
296	101	1530431554	12	6	94	45	145	82	37899842
297	102	1472886976	12	4	89	51	129	52	37899842
298	79	1502853972	12	3	39	17	69	39	37899842
299	53	1526727647	12	5	159	58	198	123	37899842
300	39	1518676174	11	2	153	80	211	112	37899842
301	40	1509262396	11	4	104	57	112	58	37899842
302	6	1515588015	10	3	190	99	235	120	37899842
303	49	1525252373	10	4	106	62	115	62	37899842
304	59	1536503524	10	5	74	28	121	60	37899842
305	60	1529944574	9	6	69	36	81	34	37899842
306	111	1530090078	9	3	56	28	42	21	37899842
307	77	1503241236	9	2	58	35	56	34	37899842
308	46	1529504696	9	3	110	64	108	62	37899842
309	34	1465485441	9	6	156	85	220	131	37899842
310	64	1528271566	9	4	112	57	137	56	37899842
311	1	1542764971	9	5	180	96	259	137	37899842
312	72	1528472498	8	3	92	48	102	62	37899842
313	67	1530029607	8	3	177	106	152	70	37899842
314	90	1504903309	8	4	77	38	116	68	37899842
315	114	1528902604	8	4	80	50	73	46	37899842
316	54	1529569134	7	5	141	77	178	98	37899842
317	58	1534399207	7	5	48	19	58	31	37899842
318	95	1503237514	7	1	72	34	85	48	37899842
319	11	1519749414	6	3	177	107	300	145	37899842
320	52	1509347675	6	2	68	33	57	29	37899842
321	9	1499467627	6	0	340	186	468	245	37899842
322	109	1519357282	6	3	69	40	85	41	37899842
323	33	1525965359	6	4	77	40	87	41	37899842
324	43	1513780947	5	4	71	38	93	49	37899842
325	61	1507370199	5	1	69	33	41	32	37899842
326	91	1507733139	5	1	46	25	42	25	37899842
327	38	1484916771	5	2	29	13	48	24	37899842
328	89	1414940349	5	2	48	27	65	41	37899842
329	103	1511416518	5	3	52	30	57	24	37899842
330	17	1510554023	5	2	161	69	160	81	37899842
331	22	1530713617	4	4	171	107	257	120	37899842
332	66	1490507408	4	2	41	17	35	17	37899842
333	70	1473789067	4	1	72	37	114	61	37899842
334	113	1515481728	3	2	22	9	22	13	37899842
335	107	1500953271	3	0	80	39	95	66	37899842
336	13	1525856471	3	2	155	76	113	71	37899842
337	55	1496212064	3	1	51	26	77	39	37899842
338	80	1499259810	3	0	53	27	60	29	37899842
339	10	1501378177	3	0	97	41	132	68	37899842
340	94	1510557089	3	2	76	37	116	61	37899842
341	82	1396332508	2	0	45	25	88	45	37899842
342	63	1502190715	2	2	205	110	141	67	37899842
343	105	1443022224	1	0	69	34	104	64	37899842
344	74	1506876110	1	0	337	160	490	278	37899842
345	119	1509537102	1	0	33	22	36	18	37899842
346	120	1515998269	1	0	30	14	34	21	37899842
347	121	0	0	0	5	1	3	0	37899842
348	14	1543533467	848	473	577	299	746	383	104966728
349	6	1543516657	220	130	243	140	271	138	104966728
350	35	1543519669	183	107	289	156	343	165	104966728
351	9	1543343502	159	86	513	276	682	346	104966728
352	26	1543549548	132	61	435	209	398	219	104966728
353	83	1542677116	128	79	79	47	133	72	104966728
354	50	1543470293	122	67	136	80	132	64	104966728
355	21	1537459539	114	56	468	221	506	279	104966728
356	1	1542770215	94	48	337	153	359	207	104966728
357	101	1541213704	91	43	144	64	210	127	104966728
358	90	1540530379	90	50	129	74	158	79	104966728
359	4	1541447977	89	45	198	113	274	135	104966728
360	2	1541895626	87	44	255	133	346	179	104966728
361	75	1541825900	86	52	230	122	294	156	104966728
362	62	1543362668	69	31	255	115	385	195	104966728
363	12	1543606245	66	30	148	88	245	109	104966728
364	60	1533344345	66	38	76	35	122	69	104966728
365	22	1543603492	64	34	251	138	337	161	104966728
366	88	1476277853	63	35	264	129	294	151	104966728
367	69	1543423119	59	27	169	81	272	146	104966728
368	73	1528051950	58	23	184	87	226	122	104966728
369	53	1475501147	58	30	413	204	466	239	104966728
370	93	1541883500	57	30	227	113	324	148	104966728
371	40	1543376907	55	34	169	90	159	79	104966728
372	48	1542576749	55	33	209	117	250	133	104966728
373	44	1542601526	54	24	311	133	343	202	104966728
374	5	1542483550	54	25	297	162	369	164	104966728
375	32	1525751804	50	25	164	86	232	117	104966728
376	76	1528308563	50	15	190	105	228	126	104966728
377	30	1542475236	49	25	180	89	218	120	104966728
378	56	1534383657	47	21	145	88	168	92	104966728
379	96	1543536235	47	22	162	79	169	78	104966728
380	86	1450341622	46	22	396	192	519	286	104966728
381	105	1543251573	46	26	48	27	88	41	104966728
382	81	1541473363	46	22	133	80	167	87	104966728
383	11	1461929895	46	19	373	182	455	248	104966728
384	25	1524691396	45	24	233	115	258	148	104966728
385	71	1541562163	43	25	239	137	248	112	104966728
386	31	1542858630	41	27	139	74	181	85	104966728
387	59	1532226158	40	20	117	58	150	66	104966728
388	29	1529893989	40	23	185	110	231	117	104966728
389	41	1535589925	38	15	298	155	349	173	104966728
390	67	1528055810	37	23	226	133	293	137	104966728
391	8	1541614907	36	13	419	216	518	255	104966728
392	74	1419143515	36	15	608	303	753	407	104966728
393	7	1500837528	34	18	372	209	475	238	104966728
394	36	1542338429	33	19	184	96	218	112	104966728
395	20	1527038579	32	16	180	109	263	133	104966728
396	47	1542589036	30	15	137	79	186	98	104966728
397	16	1542845626	30	10	203	114	305	159	104966728
398	104	1530393381	29	10	183	88	235	134	104966728
399	63	1528150582	29	9	188	110	220	108	104966728
400	84	1543355377	28	13	218	106	246	125	104966728
401	94	1534022636	27	14	115	69	105	62	104966728
402	15	1531002915	27	11	95	53	122	70	104966728
403	98	1540764287	26	10	157	84	202	109	104966728
404	52	1527368352	26	17	103	48	132	64	104966728
405	64	1536295252	25	14	184	97	234	118	104966728
406	54	1527643085	24	9	212	103	261	136	104966728
407	99	1533575850	24	10	174	91	206	112	104966728
408	42	1543374461	24	9	179	97	208	99	104966728
409	27	1543526238	24	13	215	108	256	110	104966728
410	39	1512190994	23	14	320	164	369	195	104966728
411	87	1536093718	23	9	137	72	198	110	104966728
412	18	1461913343	23	13	186	93	231	122	104966728
413	17	1528755266	23	7	299	156	334	163	104966728
414	51	1527542177	23	13	222	112	276	124	104966728
415	70	1541962921	23	10	122	70	188	89	104966728
416	3	1539973460	22	10	82	46	110	50	104966728
417	89	1526627171	21	16	70	35	120	66	104966728
418	34	1532284209	20	7	311	158	378	207	104966728
419	78	1410638385	19	12	66	35	102	55	104966728
420	80	1403082981	19	10	98	42	131	66	104966728
421	28	1532448462	18	12	145	82	193	86	104966728
422	23	1452234491	18	9	195	94	273	145	104966728
423	85	1525992962	18	11	113	60	143	78	104966728
424	106	1528042582	18	4	162	76	175	94	104966728
425	79	1443197454	18	10	102	45	121	64	104966728
426	33	1490185872	17	5	113	52	157	79	104966728
427	37	1532369266	16	7	113	61	148	66	104966728
428	61	1523845131	15	7	54	25	73	41	104966728
429	95	1528247744	15	5	100	54	122	63	104966728
430	68	1541742057	14	7	120	61	158	77	104966728
431	77	1422960522	14	8	95	55	103	44	104966728
432	49	1527470084	13	7	127	73	165	78	104966728
433	102	1543540297	13	7	90	55	118	54	104966728
434	38	1437674942	13	9	65	29	86	41	104966728
435	43	1437252232	13	5	89	46	111	47	104966728
436	55	1531856499	12	7	117	61	140	80	104966728
437	10	1437604075	11	4	242	127	208	123	104966728
438	57	1477624073	11	6	128	63	185	85	104966728
439	46	1462039473	10	3	186	94	239	128	104966728
440	97	1437608963	10	4	171	91	215	118	104966728
441	110	1523298474	10	7	72	37	109	48	104966728
442	45	1478616577	10	6	103	55	133	69	104966728
443	72	1460440253	10	6	132	64	195	102	104966728
444	91	1429528241	9	1	61	36	91	47	104966728
445	58	1460179120	9	1	62	34	119	61	104966728
446	103	1478208386	7	4	41	22	73	37	104966728
447	19	1460464093	7	5	161	77	193	106	104966728
448	65	1460968214	7	3	101	47	142	84	104966728
449	100	1527564252	7	4	87	45	195	98	104966728
450	109	1526104734	7	2	68	37	82	43	104966728
451	92	1439825003	6	3	58	30	56	32	104966728
452	112	1533077113	6	3	70	42	70	42	104966728
453	114	1527344958	6	1	58	33	83	48	104966728
454	13	1496300456	6	2	197	84	199	122	104966728
455	108	1529438752	5	2	49	26	61	32	104966728
456	119	1533532446	4	2	52	24	72	41	104966728
457	111	1524187454	1	0	26	5	30	15	104966728
458	107	1385140325	1	0	64	25	122	61	104966728
459	121	1543272602	1	0	32	17	42	23	104966728
460	113	0	0	0	22	12	22	14	104966728
461	66	0	0	0	57	26	65	35	104966728
462	120	0	0	0	41	14	36	20	104966728
463	82	0	0	0	62	26	92	46	104966728
464	74	1543632439	362	182	277	146	410	212	243943563
465	14	1543191462	233	131	379	197	507	244	243943563
466	11	1541838189	211	105	161	75	292	151	243943563
467	17	1543045082	131	63	100	57	165	81	243943563
468	106	1540532631	119	66	107	45	141	77	243943563
469	46	1540622246	106	57	60	30	89	46	243943563
470	1	1542924633	88	45	213	97	277	150	243943563
471	97	1540791510	85	46	95	40	113	67	243943563
472	86	1540444401	76	38	151	69	191	113	243943563
473	51	1542355293	61	30	78	36	89	44	243943563
474	7	1541805758	59	35	206	103	283	127	243943563
475	82	1526234207	55	27	39	20	50	27	243943563
476	67	1537770114	50	34	167	98	171	74	243943563
477	9	1541848448	47	29	260	140	334	151	243943563
478	10	1540446304	47	22	77	36	92	43	243943563
479	8	1537506326	46	19	247	127	324	156	243943563
480	34	1535826133	42	12	108	55	171	86	243943563
481	59	1541665815	41	20	63	29	100	55	243943563
482	21	1535832643	40	20	220	105	282	154	243943563
483	13	1524553249	37	18	61	27	82	49	243943563
484	93	1529489234	36	12	207	111	243	106	243943563
485	107	1542048575	32	12	36	21	44	23	243943563
486	25	1529056917	30	10	140	69	170	92	243943563
487	53	1541117549	28	9	130	47	132	74	243943563
488	23	1541751990	28	13	86	36	145	85	243943563
489	98	1534821981	27	11	98	42	111	62	243943563
490	2	1540495483	26	16	138	68	213	103	243943563
491	19	1534540258	25	13	103	38	124	75	243943563
492	68	1535333531	24	12	106	49	106	62	243943563
493	104	1537069419	24	10	282	132	292	161	243943563
494	114	1541923977	23	11	39	17	65	30	243943563
495	18	1526635867	20	8	150	68	185	88	243943563
496	44	1529004739	20	13	287	146	367	163	243943563
497	76	1542758923	19	10	75	32	107	58	243943563
498	33	1536204295	19	14	69	44	64	24	243943563
499	39	1529085655	16	5	76	37	145	88	243943563
500	12	1535670468	16	10	83	38	109	55	243943563
501	75	1521740800	16	9	146	74	180	88	243943563
502	15	1537517254	14	5	44	12	58	32	243943563
503	91	1504900704	14	5	32	11	39	23	243943563
504	28	1543214511	14	9	148	80	176	76	243943563
505	41	1529212822	13	6	136	62	151	87	243943563
506	16	1525942045	13	8	120	65	119	60	243943563
507	80	1500748456	12	5	34	16	50	28	243943563
508	95	1537495293	12	4	53	32	87	54	243943563
509	57	1524907047	12	6	111	63	125	57	243943563
510	54	1530688114	12	3	106	47	148	75	243943563
511	112	1536189780	11	4	49	25	50	28	243943563
512	22	1524639381	11	5	158	90	217	90	243943563
513	100	1541985465	11	8	107	46	125	71	243943563
514	89	1527575243	10	5	19	9	36	19	243943563
515	6	1526450464	10	6	152	92	168	91	243943563
516	101	1537419802	10	2	54	23	99	45	243943563
517	35	1529177424	10	6	217	104	322	157	243943563
518	48	1536997014	10	5	120	62	109	53	243943563
519	26	1516622577	10	6	236	109	209	107	243943563
520	50	1500139017	9	6	94	51	88	45	243943563
521	94	1525282539	9	5	60	29	114	54	243943563
522	109	1526367141	8	2	60	35	78	38	243943563
523	56	1503774456	8	6	79	38	89	52	243943563
524	32	1538714865	8	7	116	59	184	88	243943563
525	52	1525945590	8	2	40	18	39	25	243943563
526	72	1527572477	8	4	68	31	93	53	243943563
527	30	1530872742	8	4	150	75	114	61	243943563
528	42	1508953613	8	4	121	64	153	62	243943563
529	55	1529949526	7	5	47	28	52	24	243943563
530	84	1543116089	7	4	136	71	147	59	243943563
531	5	1530087156	7	4	148	82	203	95	243943563
532	27	1541120467	7	5	91	49	117	52	243943563
533	20	1499059285	6	3	123	63	118	60	243943563
534	88	1520360684	6	3	72	41	100	48	243943563
535	87	1535042592	6	4	95	39	95	38	243943563
536	61	1512150575	6	2	26	11	23	15	243943563
537	113	1526926247	6	3	29	11	47	28	243943563
538	60	1521575385	6	2	51	27	71	33	243943563
539	81	1527186004	6	3	69	40	85	40	243943563
540	70	1524990662	6	3	70	39	106	44	243943563
541	79	1488820510	5	2	25	16	29	15	243943563
542	3	1536810394	5	2	32	16	48	24	243943563
543	69	1467180936	5	0	39	17	73	43	243943563
544	29	1534485079	5	5	65	28	96	50	243943563
545	90	1542926753	5	2	65	36	71	37	243943563
546	62	1532973914	5	2	144	80	156	87	243943563
547	73	1489066853	4	1	108	54	155	75	243943563
548	102	1497039193	4	2	69	46	80	33	243943563
549	65	1524901463	4	2	37	15	49	29	243943563
550	77	1468923857	4	2	30	18	34	15	243943563
551	71	1534481909	4	2	173	100	160	77	243943563
552	110	1532195863	4	3	47	28	60	28	243943563
553	108	1537074528	4	1	21	11	20	10	243943563
554	4	1527405484	4	1	145	78	165	82	243943563
555	37	1538215924	4	0	41	22	51	25	243943563
