	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
257	110	1435785292	10	5	20	8	29	12	130245670
258	18	1453576291	10	5	88	44	100	52	130245670
259	44	1522599173	10	5	194	106	242	136	130245670
260	70	1437326831	10	5	86	49	118	58	130245670
261	36	1454430175	10	6	62	47	70	36	130245670
262	23	1517769953	10	7	45	25	45	31	130245670
263	42	1517759463	9	6	82	50	96	48	130245670
264	8	1515858965	9	7	128	63	170	96	130245670
265	19	1448140901	9	3	57	33	87	50	130245670
266	93	1452099443	9	1	88	53	101	59	130245670
267	22	1452288895	9	8	85	56	105	58	130245670
268	104	1517690494	9	6	103	55	138	67	130245670
269	67	1439317250	9	6	76	48	78	34	130245670
270	95	1523994040	8	5	86	46	116	69	130245670
271	102	1450278005	8	3	41	27	64	32	130245670
272	58	1516961479	8	6	30	14	33	19	130245670
273	56	1517599713	8	6	57	27	70	38	130245670
274	48	1515226108	8	5	59	34	83	45	130245670
275	35	1517687565	8	2	175	106	293	163	130245670
276	1	1453483878	8	2	88	37	129	84	130245670
277	77	1516964158	7	4	38	18	44	23	130245670
278	28	1456073843	7	0	74	49	97	43	130245670
279	71	1450115754	7	4	98	49	154	71	130245670
280	101	1436107348	7	4	39	20	61	33	130245670
281	63	1516966772	7	3	39	21	61	32	130245670
282	45	1515946584	7	3	44	22	50	30	130245670
283	84	1515864823	7	5	60	35	64	29	130245670
284	109	1517696682	7	2	37	18	36	18	130245670
285	17	1436121164	6	4	61	28	76	46	130245670
286	20	1517614489	6	3	50	27	58	33	130245670
287	73	1455569411	6	2	49	24	56	37	130245670
288	97	1441912790	6	3	31	18	48	29	130245670
289	75	1454778788	6	5	59	37	73	38	130245670
290	15	1453096797	6	4	38	18	76	49	130245670
291	11	1454178036	6	3	112	57	137	80	130245670
292	46	1524000020	6	3	48	24	62	30	130245670
293	69	1456081249	5	4	44	27	30	20	130245670
294	25	1517694138	5	0	75	44	90	55	130245670
295	72	1517683991	5	3	56	28	74	48	130245670
296	98	1453202375	5	2	36	16	40	21	130245670
297	30	1451935351	5	4	68	39	89	45	130245670
298	92	1439926757	5	1	11	5	15	8	130245670
299	39	1441894507	5	2	53	22	95	54	130245670
300	91	1453304500	4	0	13	5	27	18	130245670
301	52	1434145365	4	1	37	18	46	27	130245670
302	10	1435786820	4	1	30	17	45	21	130245670
303	83	1452112555	4	3	32	20	30	14	130245670
304	60	1433192216	4	3	41	26	39	20	130245670
305	99	1518337081	4	1	86	46	108	52	130245670
306	43	1437170015	4	3	41	30	42	28	130245670
307	112	1434917036	3	3	21	9	44	25	130245670
308	5	1516971190	3	2	67	43	98	43	130245670
309	66	1433502407	3	1	11	3	13	4	130245670
310	64	1440009391	3	0	32	19	38	20	130245670
311	57	1454619290	3	3	52	36	61	25	130245670
312	78	1449397341	3	1	20	13	29	15	130245670
313	2	1453492318	2	2	101	66	132	63	130245670
314	90	1445542129	2	1	39	25	39	23	130245670
315	3	1436041052	2	0	32	17	33	21	130245670
316	105	1446368543	2	0	56	39	55	35	130245670
317	38	1433268581	2	1	16	10	20	10	130245670
318	13	1437416929	2	1	36	17	44	21	130245670
319	79	1515862149	2	1	13	6	19	13	130245670
320	34	1437165657	2	1	54	27	87	52	130245670
321	21	1433198284	2	2	131	69	149	88	130245670
322	27	1515851866	2	1	67	43	80	40	130245670
323	29	1455483066	1	0	39	20	37	20	130245670
324	103	1433242618	1	0	13	8	21	11	130245670
325	37	1440799036	1	1	36	22	49	22	130245670
326	51	1427050223	1	0	34	15	32	18	130245670
327	82	1427145846	1	0	28	11	31	17	130245670
328	68	1430259101	1	0	36	19	37	18	130245670
329	111	1429127573	1	0	20	11	16	8	130245670
330	33	1426979484	1	0	31	14	38	22	130245670
331	86	0	0	0	34	13	55	40	130245670
332	14	0	0	0	192	98	231	118	130245670
333	87	0	0	0	47	24	38	22	130245670
334	88	0	0	0	40	22	47	25	130245670
335	74	0	0	0	78	44	118	63	130245670
336	9	0	0	0	89	51	87	46	130245670
337	107	0	0	0	16	5	24	16	130245670
338	108	0	0	0	3	2	4	1	130245670
339	65	0	0	0	31	14	30	18	130245670
340	80	0	0	0	22	9	31	21	130245670
341	55	0	0	0	28	17	33	17	130245670
342	100	0	0	0	55	25	75	42	130245670
343	113	0	0	0	7	3	5	5	130245670
344	114	0	0	0	8	4	14	9	130245670
345	119	0	0	0	5	1	7	3	130245670
346	120	0	0	0	7	5	5	2	130245670
347	121	0	0	0	0	0	0	0	130245670
348	47	1508673134	182	96	31	15	38	20	204526534
349	71	1505319519	68	37	83	54	64	29	204526534
350	30	1504391217	33	11	71	42	37	23	204526534
