	Match_ID	Status	Duration	Hero ID	Kills	Deaths	Assists	Player ID
91	4218600501	True	3180	6	21	2	12	336333581
92	4218559097	True	3256	6	15	2	18	336333581
93	4218519811	True	2592	22	4	6	19	336333581
94	4218468267	True	2798	87	3	11	19	336333581
95	4217787333	True	3057	42	4	3	15	336333581
96	4217709389	False	2627	2	8	8	1	336333581
97	4216774685	True	3273	42	7	8	20	336333581
98	4216690948	False	3082	58	10	8	19	336333581
99	4216605547	False	2729	6	6	4	8	336333581
100	4216021852	False	2313	6	8	3	10	336333581
101	4215976194	False	2302	6	6	5	16	336333581
102	4215937535	True	2177	41	14	3	5	336333581
103	4215194628	False	3684	71	5	14	30	336333581
104	4214964575	True	2108	100	8	11	7	336333581
105	4214695865	True	1045	28	2	4	0	336333581
106	4214609071	False	2863	72	3	15	16	336333581
107	4214445855	True	3196	36	11	8	17	336333581
108	4214344969	False	3380	42	2	6	22	336333581
109	4214280595	False	2250	6	7	5	7	336333581
110	4213204071	False	3551	67	4	7	19	336333581
111	4213055646	False	2721	26	4	9	23	336333581
112	4212673108	True	4177	99	5	12	22	336333581
113	4212549616	True	3419	71	2	13	24	336333581
114	4212339696	True	3765	64	3	11	19	336333581
115	4212279638	False	1672	64	1	2	8	336333581
116	4210679438	False	2756	41	6	6	10	336333581
117	4210626459	False	2932	6	18	6	14	336333581
118	4210217062	True	2168	67	4	4	26	336333581
119	4210170519	True	2251	72	3	6	7	336333581
120	4210023115	False	2155	64	3	10	10	336333581
121	4209951386	True	2647	67	13	4	30	336333581
122	4209144985	False	3034	26	1	6	6	336333581
123	4208578494	False	2764	84	1	15	23	336333581
124	4208281592	True	2312	6	24	0	16	336333581
125	4208201171	False	2340	76	22	3	6	336333581
126	4207789571	False	3032	67	6	9	16	336333581
127	4207124764	False	2743	67	20	2	10	336333581
128	4207020508	False	3805	41	13	7	16	336333581
129	4206882897	True	2234	76	9	9	7	336333581
130	4206217048	True	3990	6	9	5	20	336333581
131	4206051630	False	2562	67	10	5	8	336333581
132	4206002452	True	2900	6	11	7	22	336333581
133	4205538940	True	3637	6	18	4	19	336333581
134	4205482375	False	1889	62	5	4	29	336333581
135	4205421427	False	2482	121	11	8	15	336333581
136	4205325068	True	3607	14	6	6	13	336333581
137	4205165527	False	2015	70	5	7	2	336333581
138	4205047901	False	3429	12	17	9	21	336333581
139	4204918858	True	4188	25	17	9	16	336333581
140	4204575310	False	3980	7	6	13	25	336333581
141	4204538959	True	1600	61	1	10	0	336333581
142	4203886069	False	1993	114	10	6	11	336333581
143	4203813689	True	2335	74	5	4	21	336333581
144	4203657317	True	3180	2	10	8	19	336333581
145	4203579026	True	2444	93	17	9	2	336333581
146	4203263401	False	2265	6	11	3	9	336333581
147	4203057983	False	2515	56	9	12	10	336333581
148	4202853613	False	2841	6	10	6	9	336333581
149	4202050374	True	2980	22	9	6	26	336333581
150	4201986515	False	2227	6	5	1	11	336333581
151	4201900009	False	2706	67	19	8	23	336333581
152	4200879587	True	2093	64	6	5	19	336333581
153	4200803900	True	2271	71	2	12	11	336333581
154	4200356392	True	3574	26	10	12	30	336333581
155	4200314055	True	2582	26	6	8	8	336333581
156	4200272048	False	2032	26	2	6	23	336333581
157	4200203524	True	2983	64	0	13	20	336333581
158	4200143522	True	2449	26	6	6	19	336333581
159	4200064488	False	3000	75	6	13	20	336333581
160	4198553551	False	2692	67	12	4	19	336333581
161	4198489886	True	3418	6	15	13	12	336333581
162	4198432087	True	2589	67	21	3	16	336333581
163	4198336617	True	4107	6	16	11	23	336333581
164	4198073668	False	2748	26	2	13	6	336333581
165	4197988748	True	2347	26	3	6	18	336333581
166	4197923253	False	1579	64	0	12	7	336333581
167	4196762593	False	2698	67	7	3	3	336333581
168	4196659148	False	2169	6	15	2	16	336333581
169	4196549769	False	2845	64	2	11	19	336333581
170	4196479216	True	1318	26	0	8	2	336333581
171	4196394720	True	2341	26	7	8	16	336333581
172	4196320123	False	2018	64	1	9	3	336333581
173	4196247828	True	2037	64	3	6	13	336333581
174	4196171065	True	2326	64	1	14	10	336333581
175	4195322668	False	3678	6	11	12	19	336333581
176	4195274574	True	2304	6	8	5	21	336333581
177	4195234263	False	1644	6	8	3	14	336333581
178	4195186102	True	1850	6	17	0	12	336333581
179	4195130313	True	1983	6	12	1	19	336333581
180	4194954423	True	2600	64	2	9	18	336333581
181	4194888898	True	1883	64	3	4	15	336333581
182	4194785415	False	2781	6	8	4	26	336333581
183	4194682921	False	3037	64	4	12	32	336333581
184	4193762104	True	2665	6	13	5	22	336333581
185	4193720810	True	1821	50	8	4	16	336333581
186	4193679236	True	1913	6	17	4	12	336333581
187	4193584546	True	3682	26	7	13	27	336333581
188	4193507550	False	2492	64	11	3	32	336333581
189	4193333267	True	3371	6	15	3	18	336333581
190	4193244188	True	2509	67	3	8	19	336333581
191	4192066612	True	3049	71	4	12	26	336333581
192	4192012409	True	1845	64	0	7	10	336333581
193	4191907155	False	2720	64	8	12	29	336333581
194	4191815541	True	2526	10	5	6	6	336333581
195	4191307336	True	2135	22	6	4	9	336333581
196	4191220484	False	2776	71	6	6	34	336333581
197	4191155672	True	1852	64	0	11	7	336333581
198	4190921410	False	2034	64	2	12	6	336333581
199	4190503595	False	1818	64	3	4	24	336333581
200	4233642111	False	1647	53	5	7	8	411975367
201	4232131259	True	3127	23	7	7	16	411975367
202	4231598990	False	4928	105	22	9	19	411975367
203	4230027691	True	2384	23	13	10	10	411975367
204	4228394928	False	2212	84	1	14	11	411975367
205	4228329473	True	2317	93	3	8	10	411975367
206	4228012570	True	2965	18	12	12	17	411975367
207	4227947077	True	2064	7	3	9	12	411975367
208	4227782023	False	3523	7	9	15	21	411975367
209	4226743323	True	2487	35	6	8	8	411975367
210	4226667667	True	3390	14	7	15	18	411975367
211	4224857067	False	2609	32	3	7	7	411975367
212	4224783844	True	2689	81	29	8	8	411975367
213	4224702090	True	2529	63	13	6	9	411975367
214	4224557686	True	3379	14	7	12	26	411975367
215	4223027967	True	2289	23	8	15	7	411975367
216	4222947131	True	3703	48	23	9	9	411975367
217	4222744716	False	5614	35	14	11	27	411975367
218	4222559994	False	4549	23	8	10	22	411975367
219	4222430704	False	2508	51	4	5	12	411975367
220	4222339215	True	2524	27	2	11	16	411975367
221	4221506627	True	2515	64	7	8	16	411975367
222	4221462468	False	2369	64	5	15	11	411975367
223	4221401508	False	3142	27	7	13	20	411975367
224	4221348622	True	2306	7	8	6	16	411975367
225	4221282494	False	2792	81	4	5	15	411975367
226	4221210934	False	2451	35	12	11	5	411975367
227	4221114821	True	2565	22	16	4	28	411975367
228	4220997032	True	3697	53	14	11	23	411975367
229	4219643553	False	4298	105	8	10	11	411975367
230	4219586146	True	1725	53	1	10	3	411975367
231	4219490485	False	2686	53	6	7	8	411975367
232	4218513216	True	3153	53	16	12	23	411975367
233	4218464710	True	2582	53	12	11	10	411975367
234	4218403774	False	3124	53	9	11	18	411975367
235	4218103463	True	4476	10	14	5	12	411975367
236	4218033304	True	1999	10	3	7	10	411975367
237	4217921445	False	2932	10	7	4	18	411975367
238	4217830495	True	2631	10	7	2	13	411975367
239	4217042500	True	2765	14	5	11	17	411975367
240	4216999452	True	1968	14	10	6	8	411975367
241	4216931222	False	2556	60	3	9	14	411975367
242	4216882162	True	1890	23	2	6	0	411975367
243	4216734958	True	3723	18	25	9	6	411975367
244	4216614720	False	1886	23	5	5	14	411975367
245	4216350868	True	2154	10	0	10	7	411975367
246	4216268059	False	3261	10	9	8	24	411975367
247	4215568091	False	3316	93	17	11	9	411975367
248	4215511888	False	2933	23	12	3	10	411975367
249	4215408223	True	3323	67	6	9	19	411975367
250	4215170143	False	3201	14	5	13	23	411975367
251	4215071464	True	2908	14	12	10	21	411975367
252	4214963879	False	2964	23	9	5	8	411975367
253	4214445612	False	2485	14	12	13	14	411975367
254	4214350765	True	2003	23	7	9	9	411975367
255	4214254870	True	3281	35	9	5	12	411975367
256	4213743930	True	1688	111	9	9	8	411975367
257	4213664696	False	3709	14	3	8	17	411975367
258	4213233415	True	2469	14	7	6	18	411975367
259	4213093737	False	3505	72	18	10	20	411975367
260	4212962118	True	3385	14	4	11	20	411975367
261	4212859737	False	2296	23	10	3	10	411975367
262	4212772594	True	2228	14	13	6	19	411975367
263	4212698325	False	2004	73	0	8	7	411975367
264	4211882528	True	1712	23	4	10	5	411975367
265	4211838530	True	2107	14	8	8	24	411975367
266	4211797593	True	1425	73	0	10	1	411975367
267	4211732109	True	2815	76	9	11	19	411975367
268	4211416437	False	3192	73	9	11	21	411975367
269	4211334906	True	2252	41	7	9	9	411975367
270	4210247759	True	4740	35	13	8	17	411975367
271	4210167989	True	4217	23	16	7	9	411975367
272	4210065996	False	2971	104	22	11	16	411975367
273	4210015797	False	2060	74	5	4	9	411975367
274	4209895400	False	3302	14	14	11	29	411975367
275	4208779419	False	2957	45	9	17	26	411975367
276	4208717552	True	3332	93	17	8	12	411975367
277	4208343094	False	2837	14	12	8	24	411975367
278	4207258639	True	2667	23	11	9	5	411975367
279	4207222982	True	2028	74	2	5	9	411975367
280	4207164305	True	3074	35	14	5	10	411975367
281	4207109486	False	2183	14	7	7	20	411975367
282	4205763156	True	3626	35	8	10	18	411975367
283	4205697215	True	4052	14	29	13	29	411975367
284	4205603022	True	4473	35	18	4	27	411975367
285	4205489537	False	2703	75	4	7	16	411975367
286	4205391401	False	2998	35	12	6	12	411975367
287	4205316195	True	2634	30	7	10	19	411975367
288	4205241139	True	2037	76	3	6	1	411975367
289	4204109998	True	2941	70	10	8	27	411975367
290	4203807270	True	4265	35	17	8	23	411975367
291	4203403338	True	3015	86	4	16	16	411975367
292	4203286304	False	2957	86	4	16	17	411975367
293	4203112278	True	2412	73	11	1	14	411975367
294	4202981495	True	4001	105	14	6	10	411975367
295	4202286906	False	2377	14	4	7	13	411975367
296	4202232634	True	3272	30	16	11	19	411975367
297	4202114885	False	4696	35	17	7	27	411975367
298	4202029934	False	2983	35	12	4	14	411975367
299	4201949736	True	2830	7	1	4	11	411975367
300	4201776991	True	2801	76	13	8	9	411975367
301	4201660145	True	3006	35	16	8	9	411975367
302	4201575748	False	2015	73	17	3	8	411975367
303	4201443022	True	3325	35	18	11	22	411975367
304	4201310450	False	3652	60	17	10	26	411975367
305	4200305286	True	2619	27	3	6	34	411975367
306	4200254557	False	2538	101	4	13	19	411975367
307	4200209427	False	1973	84	7	9	28	411975367
308	4200157068	False	2216	14	11	3	21	411975367
309	4200074242	False	3253	14	11	10	25	411975367
310	4200008651	False	2469	14	10	7	15	411975367
311	4199918726	False	2898	14	9	11	15	411975367
312	4199854653	True	1920	22	4	3	14	411975367
313	4199477007	True	1274	93	2	5	0	411975367
314	4199385371	True	2544	93	6	12	3	411975367
315	4199287609	False	2962	104	26	7	10	411975367
316	4199184536	True	3838	35	13	5	15	411975367
317	4198568817	True	1942	21	3	16	8	411975367
318	4198535310	True	1889	21	2	7	5	411975367
319	4198464762	False	3702	23	21	4	9	411975367
320	4198399691	True	2365	23	8	13	11	411975367
321	4198280864	False	2605	21	5	4	29	411975367
322	4198151922	True	1488	41	8	3	5	411975367
323	4198060564	False	2602	38	2	14	15	411975367
324	4197932121	False	3198	70	11	10	11	411975367
325	4196848935	True	1684	73	3	11	5	411975367
326	4196788256	True	2807	105	5	5	5	411975367
327	4196734178	False	2490	11	5	7	8	411975367
328	4196672498	True	2218	11	11	8	14	411975367
329	4196446438	True	4631	74	7	13	33	411975367
330	4196333416	False	3309	104	11	15	15	411975367
331	4196159783	True	2685	14	13	3	8	411975367
332	4196099280	False	1381	73	2	0	4	411975367
333	4195029701	True	2577	93	16	9	5	411975367
334	4194932737	False	3157	14	10	9	18	411975367
335	4194831405	False	3002	120	5	13	12	411975367
336	4194749116	True	2240	14	16	4	23	411975367
337	4194491651	True	2099	73	6	8	10	411975367
338	4194422590	False	2858	23	13	11	15	411975367
339	4193748177	False	2154	21	4	10	6	411975367
340	4193621311	True	2500	14	11	5	27	411975367
341	4192942788	True	3077	73	11	4	13	411975367
342	4192873590	True	2964	14	13	9	19	411975367
343	4192783228	False	3275	7	4	17	12	411975367
344	4191916283	True	1711	30	2	8	9	411975367
345	4191822789	False	2908	23	12	8	8	411975367
346	4191719101	False	2150	104	13	10	4	411975367
347	4191571308	True	3380	18	16	8	13	411975367
348	4191491049	True	2164	14	4	11	12	411975367
349	4191398242	True	2654	45	14	9	14	411975367
350	4190408811	True	4168	14	13	16	28	411975367
351	4190359292	False	2060	23	10	5	8	411975367
352	4190305445	True	2162	53	8	4	8	411975367
353	4190212175	True	3064	105	15	16	14	411975367
354	4190129204	False	2326	79	4	19	5	411975367
355	4190039662	False	2819	14	11	6	17	411975367
356	4189697531	False	2479	105	10	5	7	411975367
357	4189619730	False	1918	14	6	5	21	411975367
358	4189513595	True	2793	45	14	9	23	411975367
359	4189441051	True	1796	67	2	6	3	411975367
360	4188002242	True	3445	74	4	8	19	411975367
361	4187819200	True	2553	20	12	10	16	411975367
362	4187746449	True	1756	105	9	4	3	411975367
363	4187645242	True	2197	21	7	4	13	411975367
364	4187323574	False	2507	73	8	8	14	411975367
365	4187276804	False	1678	69	1	7	1	411975367
366	4187211193	False	2684	49	15	6	16	411975367
367	4187163268	False	1693	14	8	4	12	411975367
368	4186900146	True	2840	96	11	7	17	411975367
369	4185968040	True	570	76	2	2	0	411975367
370	4185934610	False	523	23	2	0	2	411975367
371	4185877598	True	1145	105	7	2	0	411975367
372	4185792607	True	2997	60	7	10	30	411975367
373	4185616345	False	2696	73	14	5	11	411975367
374	4185579292	True	1690	73	3	10	5	411975367
375	4185515907	True	2942	23	11	12	12	411975367
376	4184805500	True	1325	60	7	1	6	411975367
377	4184707681	True	3303	41	20	10	25	411975367
378	4184578213	False	2818	73	14	11	8	411975367
379	4184410481	False	3376	73	14	10	12	411975367
380	4184301459	False	3849	60	13	15	18	411975367
381	4184199297	True	3607	51	8	18	26	411975367
382	4184131104	False	2205	73	5	9	5	411975367
383	4184043682	True	2513	23	9	12	8	411975367
384	4183897864	True	2991	23	5	12	9	411975367
385	4183581488	True	2751	73	17	3	19	411975367
386	4183507115	False	4530	14	14	16	36	411975367
387	4183429528	False	4019	21	14	16	19	411975367
388	4183353452	False	2295	73	14	4	18	411975367
389	4183255922	False	3053	74	8	10	10	411975367
390	4183140842	True	2202	73	9	6	14	411975367
391	4182970184	True	3064	23	10	8	12	411975367
392	4170090240	False	4831	23	21	16	33	411975367
393	4169994491	False	3447	73	11	11	11	411975367
394	4166229965	True	2550	32	13	7	10	411975367
395	4166077561	True	2260	14	10	5	15	411975367
396	4108043281	True	3180	104	18	8	22	411975367
397	4107012226	False	1429	74	3	2	1	411975367
398	4106948796	False	1726	74	6	4	9	411975367
399	4093261134	False	4308	32	11	11	17	411975367
400	4251243947	True	1629	9	4	9	5	257288601
401	4251151988	False	2400	109	17	11	12	257288601
402	4250591359	False	1620	32	5	7	17	257288601
403	4249716718	True	2951	1	9	6	12	257288601
404	4249638879	False	1947	53	3	14	5	257288601
405	4249530230	False	2689	44	4	11	18	257288601
406	4249371227	False	2866	26	8	9	21	257288601
407	4248878648	False	3238	25	11	14	25	257288601
408	4248774729	True	2185	26	10	8	4	257288601
409	4248622663	False	3664	114	2	15	13	257288601
410	4248515022	True	1610	41	7	0	4	257288601
411	4248367409	True	2853	1	17	3	16	257288601
412	4248234332	True	2710	93	14	2	14	257288601
413	4247439403	True	3898	26	17	16	17	257288601
414	4245783247	False	2404	80	2	10	5	257288601
415	4245706723	True	1883	39	6	9	2	257288601
416	4242734615	False	1957	8	14	6	14	257288601
417	4242656470	True	2491	113	4	6	5	257288601
418	4226917397	False	2757	2	10	14	25	257288601
419	4226890149	False	1704	42	1	4	12	257288601
420	4226817895	True	3271	76	15	11	13	257288601
421	4226772222	False	2223	8	5	12	10	257288601
422	4226716575	False	2180	59	9	12	4	257288601
423	4226393365	True	1860	39	1	3	3	257288601
424	4226251042	True	3799	27	5	23	17	257288601
425	4224274613	True	2338	32	12	4	18	257288601
426	4224140134	False	2513	42	6	4	23	257288601
427	4224014024	False	3196	41	10	4	12	257288601
428	4215558481	False	2135	42	4	12	5	257288601
429	4215494497	False	2966	36	2	14	7	257288601
430	4215407178	True	2051	73	5	10	1	257288601
431	4215319510	False	2572	18	7	7	5	257288601
432	4215178344	False	2700	73	8	7	24	257288601
433	4213331667	True	2251	11	19	7	10	257288601
434	4208828336	True	1795	76	11	2	8	257288601
435	4208798966	True	1828	11	3	10	3	257288601
436	4208763990	False	1749	44	4	7	1	257288601
437	4208704696	False	2442	22	8	8	12	257288601
438	4208634384	True	3057	4	8	11	10	257288601
439	4207999158	True	2721	41	7	5	15	257288601
440	4207898223	False	2258	47	3	7	7	257288601
441	4207806182	True	3096	93	12	11	17	257288601
442	4207747987	True	2349	102	2	11	8	257288601
443	4207366306	False	1825	1	6	7	5	257288601
444	4207329052	False	2323	14	9	11	10	257288601
445	4207287137	False	2560	12	0	10	9	257288601
446	4207236654	False	2850	32	13	13	15	257288601
447	4207168218	True	3288	53	8	14	8	257288601
448	4204195662	True	2483	95	11	9	17	257288601
449	4203641893	True	3526	21	7	16	9	257288601
450	4203518083	False	2701	96	10	14	6	257288601
451	4203285505	True	1944	32	3	10	1	257288601
452	4203148350	True	2505	61	16	13	7	257288601
453	4198546879	True	3540	30	4	21	19	257288601
454	4196644102	True	3173	81	10	10	4	257288601
455	4196546238	False	3091	11	15	9	12	257288601
456	4193710552	False	2766	35	7	8	10	257288601
457	4191664441	True	2495	39	3	11	4	257288601
458	4191540608	False	2580	26	8	10	20	257288601
459	4191444910	False	2176	54	7	3	6	257288601
460	4191346008	False	2353	8	9	1	14	257288601
461	4190493669	True	3913	1	19	13	12	257288601
462	4190436190	False	3197	17	17	8	14	257288601
463	4190301422	True	3977	106	6	17	10	257288601
464	4190226698	False	2619	101	16	5	12	257288601
465	4190041603	True	1415	110	0	7	1	257288601
466	4189930362	False	2784	82	2	11	11	257288601
467	4189792336	False	2825	35	20	8	6	257288601
468	4189681737	False	2294	76	22	5	6	257288601
469	4188366518	True	1507	79	3	6	17	257288601
470	4188280075	True	2587	71	9	11	34	257288601
471	4188173029	False	2704	73	6	11	8	257288601
472	4188027413	False	2991	7	6	18	21	257288601
473	4187930753	True	1591	25	7	2	10	257288601
474	4186445447	False	2825	17	5	6	4	257288601
475	4186346627	True	3419	11	14	9	7	257288601
476	4186274396	True	2226	99	2	13	2	257288601
477	4183690006	False	2626	39	4	17	1	257288601
478	4183654304	False	2911	73	11	6	4	257288601
479	4183610505	True	1787	73	0	12	3	257288601
480	4183560084	True	2981	20	11	11	14	257288601
481	4183496078	False	3479	36	10	15	13	257288601
482	4183409534	False	2311	69	4	11	5	257288601
483	4183344176	True	2360	77	11	5	15	257288601
484	4183265500	True	2738	63	3	11	14	257288601
485	4183144146	False	3419	30	9	8	26	257288601
486	4183031330	False	2494	3	12	6	9	257288601
487	4182923840	True	2702	73	6	6	6	257288601
488	4182815550	False	3113	39	7	10	5	257288601
489	4182205547	True	3106	73	6	13	13	257288601
490	4182169746	False	2662	86	4	12	27	257288601
491	4182138924	True	2209	104	2	10	11	257288601
492	4182100889	True	2810	41	9	7	8	257288601
493	4182041583	True	2258	44	3	8	8	257288601
494	4181970290	True	2998	8	13	7	13	257288601
495	4181875596	False	2668	44	6	7	8	257288601
496	4181812256	True	2128	44	7	11	5	257288601
497	4181747460	True	1890	17	14	4	11	257288601
498	4181667971	False	2221	17	6	9	9	257288601
499	4181537640	False	2624	93	7	11	13	257288601
500	4181403234	True	2975	78	6	9	19	257288601
501	4181280503	True	3488	39	20	12	11	257288601
502	4181204836	False	2751	4	15	13	17	257288601
503	4181157593	False	1698	114	7	13	11	257288601
504	4181097025	False	2403	56	14	5	12	257288601
505	4181018839	False	2589	109	10	9	14	257288601
506	4180630986	True	2755	32	9	6	19	257288601
507	4180584916	True	2483	88	7	14	11	257288601
508	4180539500	True	2154	47	5	11	6	257288601
509	4180470229	False	2477	99	3	14	6	257288601
510	4180216730	False	1833	44	4	10	3	257288601
511	4180123172	False	2143	6	3	6	4	257288601
512	4179977982	False	3116	2	5	15	19	257288601
513	4179885811	False	1886	17	1	12	2	257288601
514	4179748573	False	3163	39	5	9	21	257288601
515	4179635962	True	2361	39	8	9	12	257288601
516	4179537317	True	2663	39	13	15	10	257288601
517	4178807103	False	2403	99	7	11	18	257288601
518	4178756458	True	3663	114	15	17	17	257288601
519	4178706165	False	2229	114	4	8	3	257288601
520	4178679806	True	1181	6	3	8	0	257288601
521	4178597096	True	1984	41	4	5	9	257288601
522	4178481941	False	2988	29	8	13	24	257288601
523	4178338932	True	2509	20	5	9	13	257288601
524	4178240304	True	2786	22	6	10	12	257288601
525	4178153724	True	1713	11	2	4	4	257288601
526	4176648399	True	2502	17	6	9	10	257288601
527	4176574086	False	2507	35	18	8	13	257288601
528	4176416243	False	2313	35	4	10	8	257288601
529	4176273459	False	2895	54	5	4	14	257288601
530	4175887276	True	3145	11	15	12	14	257288601
531	4175773622	True	3906	98	11	14	12	257288601
532	4175723393	False	1584	8	9	1	15	257288601
533	4175652794	False	1996	42	2	10	10	257288601
534	4175293737	False	2692	20	5	15	10	257288601
535	4175265258	False	2002	7	2	9	8	257288601
536	4175237088	True	1923	41	2	15	7	257288601
537	4173550921	True	3015	22	10	11	21	257288601
538	4173466131	True	2809	41	14	4	18	257288601
539	4172069822	True	3205	67	4	9	25	257288601
540	4172006085	True	2042	42	7	4	15	257288601
541	4165613738	True	2101	22	9	8	17	257288601
542	4165538499	False	2566	11	14	2	6	257288601
543	4165475939	True	2292	44	8	4	15	257288601
544	4165385570	True	2908	88	16	13	11	257288601
545	4165271116	False	2483	71	9	7	33	257288601
546	4158021484	True	2875	12	9	7	13	257288601
547	4157958973	False	2210	1	7	1	5	257288601
548	4157905542	False	2904	4	21	11	10	257288601
549	4157849788	True	2871	21	11	6	4	257288601
550	4156729092	False	3054	49	5	11	12	257288601
551	4156628638	True	2233	7	3	17	10	257288601
552	4156519399	True	3047	104	4	10	7	257288601
553	4156426486	True	2614	32	3	6	5	257288601
554	4156355071	True	2766	20	5	18	14	257288601
555	4155987620	False	2215	48	7	10	7	257288601
556	4155929974	True	1849	11	14	3	13	257288601
557	4155776352	True	4103	56	16	9	14	257288601
558	4155585475	False	2326	22	7	8	22	257288601
559	4155474664	True	1912	71	12	7	31	257288601
560	4155367689	False	2190	36	12	11	6	257288601
561	4154097486	False	2453	41	7	6	9	257288601
562	4154009335	True	3470	56	7	12	7	257288601
563	4153929569	False	2483	8	14	5	9	257288601
564	4149015730	True	4601	11	20	16	20	257288601
565	4148929295	True	2836	8	5	10	10	257288601
566	4148826693	False	2903	92	5	19	12	257288601
567	4148710293	False	2952	73	7	9	23	257288601
568	4148627836	True	2061	11	10	12	4	257288601
569	4148533217	True	2352	73	3	12	6	257288601
570	4148421118	False	2501	12	6	6	17	257288601
571	4148332834	False	2901	109	3	10	9	257288601
572	4148254417	True	1710	18	1	7	3	257288601
573	4148123656	False	3687	42	8	8	30	257288601
574	4146090184	True	2450	109	12	10	9	257288601
575	4146053755	False	2391	109	9	11	7	257288601
576	4146009434	True	2972	79	11	15	14	257288601
577	4145958603	False	2923	59	12	14	10	257288601
